date,index_level,divisor,notes
2025-05-05,3559.827132656896,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-06,3638.357760240511,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-07,3646.426155580609,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-08,3879.2934986847054,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-09,3869.857196542653,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-10,3938.3690341976703,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-11,3912.7771514468245,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-12,3864.1488162344986,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-13,3914.193912063134,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-14,3892.8861330326945,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-15,3899.3498684705,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-16,3889.5189778278846,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-17,3877.0800450958286,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-18,4003.2168357760247,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-19,3969.8496805712134,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-20,4015.6181886508834,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-21,4121.574596016536,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-22,4198.087185268697,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-23,4033.577602405111,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-24,4052.0180383314537,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-25,4097.722660653889,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-26,4113.814355505449,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-27,4096.388575723412,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-28,4051.5482901164974,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-29,3969.6505073280723,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-30,3909.045471627208,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-05-31,3933.183013904547,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-01,3972.6568959037954,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-02,3980.469748214957,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-03,3962.6456219466368,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-04,3936.3171739947384,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-05,3817.350620067644,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-06,3922.435174746336,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-07,3970.4810221721154,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-08,3974.227733934611,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-09,4144.306651634724,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-10,4144.066140548666,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-11,4085.00563697858,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-12,3974.449455092071,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-13,3988.060879368659,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-14,3963.9007891770007,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-15,3967.733934611048,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-16,4013.5325065764755,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-17,3931.694851559564,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-18,3941.826381059752,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-19,3933.6790680195413,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-20,3881.6986095452835,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-21,3838.5569334836528,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-22,3795.1108605787294,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-23,3960.2405110860577,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-24,3987.2228485531755,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-25,4034.5734686208193,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-26,4018.977827884254,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-27,4025.381435550544,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-28,4033.2619316046607,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-29,4073.175497933108,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-06-30,4025.565576850808,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-01,3972.1946636602784,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-02,4090.4509582863584,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-03,4119.917324314168,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-04,4059.334836527621,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-05,4068.0007515971442,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-06,4104.592258549417,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-07,4069.2258549417515,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-08,4093.645246148064,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-09,4183.528748590756,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-10,4358.895152198422,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-11,4416.858323938369,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-12,4414.167606163097,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-13,4475.839909808343,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-14,4504.13378429162,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-15,4424.689966178128,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-16,4461.202555430289,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-17,4484.066140548665,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-18,4434.870349492671,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-19,4431.007140172867,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-20,4408.835024426908,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-21,4414.167606163097,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-22,4508.737316798197,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-23,4462.05561818865,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-24,4448.962795941375,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-25,4420.447200300639,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-26,4432.07440811725,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-27,4489.101841413003,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-28,4433.6602780909425,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-29,4431.529500187899,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-30,4427.685080796693,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-07-31,4350.33070274333,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-01,4257.429537767756,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-02,4228.680947012402,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-03,4292.525366403608,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-04,4325.144682450207,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-05,4288.425403983465,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-06,4322.05937617437,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-07,4415.561818865089,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-08,4384.667418263811,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-09,4376.828260052611,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-10,4482.841037204058,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-11,4461.649755730928,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-12,4516.046599022924,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-13,4635.636978579481,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-14,4448.819992484028,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-15,4412.878617061255,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-16,4415.163472378805,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-17,4413.427282976325,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-18,4369.034197670048,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-19,4240.146561443066,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-20,4293.975948891394,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-21,4226.324689966178,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-22,4390.0,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-23,4334.614806463736,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-24,4263.664036076663,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-25,4139.229612927471,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-26,4202.529124389327,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-27,4181.458098459226,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-28,4230.127771514468,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-29,4073.6602780909434,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-30,4086.8094701240134,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-08-31,4068.019541525742,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-09-01,4106.106726794438,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-09-02,4178.763622698233,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-09-03,4200.341976700488,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
2025-09-04,4197.072529124389,26.61,daily close; provider=coingecko/yahoo/ccxt; base normalized
